label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
I,0.0,0.0,0.0,0.1117278933525085,-0.1739394068717956,0.0325003117322921,0.1620964258909225,-0.4311197102069855,0.0303031560033559,0.1455411911010742,-0.651588499546051,0.0218354351818561,0.0769578069448471,-0.7631728649139404,0.016683105379343,0.2333011329174041,-0.5510030388832092,-0.0284895878285169,0.0661571100354194,-0.7561690211296082,-0.0568441413342952,0.0247247200459241,-0.6558744311332703,-0.0648218020796775,0.0464223176240921,-0.5774454474449158,-0.0620266385376453,0.1379649341106414,-0.5431810617446899,-0.0586552619934082,-0.0117074381560087,-0.7289515137672424,-0.0725251138210296,-0.0457024089992046,-0.6385034918785095,-0.0599690116941928,-0.0272768456488847,-0.5698181390762329,-0.0534934811294078,0.0249012466520071,-0.5267743468284607,-0.0837568566203117,-0.1018423736095428,-0.7124601006507874,-0.0986591875553131,-0.1281045526266098,-0.6292465925216675,-0.0798809826374054,-0.1012724190950393,-0.5532208681106567,-0.0682426989078521,-0.0962620973587036,-0.5059278607368469,-0.1036630868911743,-0.1621909737586975,-0.7400791049003601,-0.1070993989706039,-0.2179529517889022,-0.8657011389732361,-0.0938981100916862,-0.2523409426212311,-0.967638373374939,-0.0844489634037017
I,0.0,0.0,0.0,0.1170247569680213,-0.1758487224578857,0.0340784452855587,0.1689260303974151,-0.4326120913028717,0.030682498589158,0.1545009911060333,-0.6527451872825623,0.0199327673763036,0.0968008264899253,-0.7722088098526001,0.0133332088589668,0.2428099662065506,-0.546795129776001,-0.0255220849066972,0.0667790248990058,-0.7659381031990051,-0.0575044266879558,0.0236325282603502,-0.6647864580154419,-0.0665915310382843,0.0477034784853458,-0.5883011817932129,-0.0638392940163612,0.1467418074607849,-0.5390857458114624,-0.0579049997031688,-0.0189620535820722,-0.7404201030731201,-0.075791411101818,-0.0531730316579341,-0.6498985886573792,-0.0639430731534957,-0.0326374061405658,-0.5808249115943909,-0.0574812442064285,0.0339484699070453,-0.5254557728767395,-0.0859476178884506,-0.1052214205265045,-0.7235923409461975,-0.0986833646893501,-0.1320357620716095,-0.6421610713005066,-0.0775415301322937,-0.1029135063290596,-0.5689623355865479,-0.0657604038715362,-0.0864985436201095,-0.5063697099685669,-0.1096517518162727,-0.1633263826370239,-0.7405031323432922,-0.1107043847441673,-0.2184325903654098,-0.8668168783187866,-0.0979048609733581,-0.2474798113107681,-0.9688930511474608,-0.0893575996160507
I,0.0,0.0,0.0,0.1135067194700241,-0.1781454980373382,0.0360623076558113,0.1580408066511154,-0.4349265694618225,0.0348766483366489,0.1425587385892868,-0.6547093391418457,0.0269492715597152,0.0865561142563819,-0.7760773301124573,0.0227841213345527,0.2311631888151168,-0.5488879084587097,-0.028379276394844,0.0545291192829608,-0.7609544992446899,-0.0548354983329772,0.0136955585330724,-0.6598215699195862,-0.0587895810604095,0.0336648821830749,-0.5775551795959473,-0.0535998195409774,0.1388710588216781,-0.540693461894989,-0.0611009187996387,-0.0240081697702407,-0.7288205027580261,-0.0746452510356903,-0.0561046116054058,-0.6371451020240784,-0.0610597617924213,-0.0412002764642238,-0.5682560205459595,-0.0550330691039562,0.0280279479920864,-0.5233349204063416,-0.0884037613868713,-0.112348735332489,-0.7112905383110046,-0.1021614372730255,-0.1363710016012191,-0.6254613995552063,-0.0818250328302383,-0.1103661060333252,-0.5506346225738525,-0.0712668448686599,-0.0905329808592796,-0.5000296831130981,-0.1104700118303299,-0.1696809828281402,-0.7366092801094055,-0.1177579835057258,-0.2251956164836883,-0.8606680035591125,-0.1070639938116073,-0.2580559551715851,-0.9661300182342528,-0.0997969657182693
I,0.0,0.0,0.0,0.1167260557413101,-0.1735053211450576,0.0383876077830791,0.1641311049461364,-0.4335232973098755,0.0380317568778991,0.1497684717178344,-0.6584757566452026,0.0302974116057157,0.0921239629387855,-0.7834588885307312,0.0262571927160024,0.2452318221330642,-0.5536001324653625,-0.0263225212693214,0.0658081173896789,-0.7709382176399231,-0.0505605414509773,0.0215340219438076,-0.6725350022315979,-0.0528428666293621,0.0425632447004318,-0.5957249402999878,-0.0475150942802429,0.1531845927238464,-0.5462570786476135,-0.0605958178639411,-0.0139529621228575,-0.740158200263977,-0.0721171721816062,-0.0495377629995346,-0.6528462767601013,-0.0580491721630096,-0.0344230011105537,-0.5855069756507874,-0.0526435412466526,0.0411601103842258,-0.530471920967102,-0.0891299173235893,-0.1034501567482948,-0.7192768454551697,-0.0990082174539566,-0.1311190873384475,-0.635001540184021,-0.0776575654745101,-0.1073762476444244,-0.5614247918128967,-0.0682211741805076,-0.0800671428442001,-0.5080223679542542,-0.1126740053296089,-0.1617156863212585,-0.7426600456237793,-0.1171112358570098,-0.2182190716266632,-0.8640794157981873,-0.1063325852155685,-0.2502506375312805,-0.968181014060974,-0.1000589653849601
I,0.0,0.0,0.0,0.1077424958348274,-0.1854856461286544,0.0415693297982215,0.1511356979608535,-0.443567544221878,0.0427310056984424,0.1357861012220382,-0.6635440587997437,0.0358202122151851,0.0837398245930671,-0.7861165404319763,0.0335806794464588,0.2348552495241165,-0.5666782855987549,-0.015745609998703,0.0533029995858669,-0.7722436189651489,-0.0370491929352283,0.0077099222689867,-0.6710106730461121,-0.0391505919396877,0.0283915773034095,-0.5932371616363525,-0.0331839881837368,0.1449804902076721,-0.5612314939498901,-0.0508397854864597,-0.0236495789140462,-0.7446416020393372,-0.0593568161129951,-0.0580540113151073,-0.6563922166824341,-0.0456419438123703,-0.04104994982481,-0.5879722833633423,-0.0396017804741859,0.03566525131464,-0.5467290282249451,-0.0801370441913604,-0.1097156479954719,-0.7267156839370728,-0.0855343714356422,-0.1366956681013107,-0.6431387066841125,-0.064284011721611,-0.1109805628657341,-0.571750819683075,-0.0548157505691051,-0.0837078765034675,-0.5229020714759827,-0.104554958641529,-0.1677860468626022,-0.748666524887085,-0.1021578013896942,-0.224716454744339,-0.8653443455696106,-0.0877188891172409,-0.2578805685043335,-0.9661768078804016,-0.078950323164463
I,0.0,0.0,0.0,0.1034966558218002,-0.1855477541685104,0.0241988096386194,0.1495070308446884,-0.4543874859809875,0.0186081547290086,0.1304112374782562,-0.6800782084465027,0.0083436323329806,0.0595652423799037,-0.7920459508895874,0.0034259587991982,0.2279297113418579,-0.5649366974830627,-0.0310500208288431,0.0477903075516223,-0.7636721134185791,-0.0655199289321899,0.005993140861392,-0.6641320586204529,-0.0773834511637687,0.0293412245810031,-0.5934491753578186,-0.0763863325119018,0.134455919265747,-0.5481312274932861,-0.059344720095396,-0.029921855777502,-0.7371436357498169,-0.0830015316605568,-0.0620475746691226,-0.6530950665473938,-0.0759069323539733,-0.0425089262425899,-0.5851889848709106,-0.0711555108428001,0.0206598043441772,-0.5282598733901978,-0.0838238447904586,-0.118322916328907,-0.7122876644134521,-0.1058548763394355,-0.1427046656608581,-0.633032500743866,-0.0900045558810234,-0.114735223352909,-0.5587272047996521,-0.0789317488670349,-0.1022836416959762,-0.5067552924156189,-0.1040651723742485,-0.1849004179239273,-0.7359391450881958,-0.1095530465245246,-0.2489843666553497,-0.8581222295761108,-0.098088689148426,-0.288325160741806,-0.9575326442718506,-0.089869238436222
I,0.0,0.0,0.0,0.1069640144705772,-0.1775273084640503,0.0278906375169754,0.1481425613164901,-0.4419597387313843,0.0246085114777088,0.1299856603145599,-0.669355571269989,0.0160765796899795,0.0666440278291702,-0.7887928485870361,0.013119526207447,0.2286645621061325,-0.5630875825881958,-0.0263507924973964,0.0391739346086978,-0.7592406272888184,-0.0578650943934917,-0.0008266708464361,-0.6524786353111267,-0.0675396248698234,0.0237127561122179,-0.5760250091552734,-0.065370462834835,0.1381726264953613,-0.5505669116973877,-0.0560109764337539,-0.034950204193592,-0.7334662079811096,-0.0735399276018142,-0.0629281997680664,-0.6446147561073303,-0.0627050027251243,-0.0419600382447242,-0.5776135325431824,-0.0574624426662921,0.0268728341907262,-0.5317988395690918,-0.0819279104471206,-0.1202704906463623,-0.7123412489891052,-0.0993501469492912,-0.1413836181163787,-0.6274394989013672,-0.0802756249904632,-0.1108828783035278,-0.5518832802772522,-0.0692623704671859,-0.0947011485695838,-0.5079441666603088,-0.1036838069558143,-0.1814809441566467,-0.7393686771392822,-0.1102826818823814,-0.2435339987277984,-0.8599971532821655,-0.0992855727672576,-0.2805644869804382,-0.9598352313041688,-0.0915252640843391
I,0.0,0.0,0.0,0.1094532907009124,-0.1790182292461395,0.0317988470196723,0.1470078527927398,-0.4399770498275757,0.0309515763074159,0.1257101446390152,-0.662017285823822,0.024117799475789,0.0644859075546264,-0.7841129302978516,0.0204087514430284,0.2176805734634399,-0.5641177296638489,-0.0286588259041309,0.0366897843778133,-0.7546353936195374,-0.0552939102053642,-0.00295005668886,-0.6527942419052124,-0.0623366720974445,0.015897674486041,-0.5668066143989563,-0.059234507381916,0.1228334009647369,-0.5531578063964844,-0.0588020905852317,-0.0379288643598556,-0.7281776070594788,-0.071229949593544,-0.0697803646326065,-0.6355956196784973,-0.0599229112267494,-0.0544477105140686,-0.5620571970939636,-0.0555400773882865,0.0082630990073084,-0.5303755402565002,-0.0837339609861373,-0.1290522664785385,-0.7025680541992188,-0.100216619670391,-0.1542375087738037,-0.612738847732544,-0.0820953249931335,-0.1289989799261093,-0.5313171148300171,-0.0716805309057235,-0.1151312366127967,-0.5008999109268188,-0.1033494099974632,-0.1919274628162384,-0.7340172529220581,-0.1120902597904205,-0.2542119026184082,-0.8548117280006409,-0.1008773297071456,-0.2938276529312134,-0.9558584094047546,-0.0927213728427887
I,0.0,0.0,0.0,0.1069828867912292,-0.1901065111160278,0.03998314589262,0.1395296901464462,-0.4552919566631317,0.0415776520967483,0.112403005361557,-0.6827573776245117,0.0369033589959144,0.0499550402164459,-0.8067029118537903,0.0357446298003196,0.2075560390949249,-0.5845692157745361,-0.0266455523669719,0.016734529286623,-0.7762433290481567,-0.0395181700587272,-0.0230633579194545,-0.669234573841095,-0.034779068082571,-0.0018432670040056,-0.5887995362281799,-0.0262591149657964,0.1125896275043487,-0.5721017122268677,-0.0592904239892959,-0.061716292053461,-0.7479395866394043,-0.0604489408433437,-0.0928132906556129,-0.6465586423873901,-0.0427118837833404,-0.0780018866062164,-0.5715749859809875,-0.0361366420984268,9.174632396025116e-06,-0.5478185415267944,-0.0842517837882042,-0.1554512232542038,-0.7149131894111633,-0.0867388769984245,-0.1782962530851364,-0.6144668459892273,-0.0649848580360412,-0.1528823226690292,-0.534115195274353,-0.0567168928682804,-0.1210063099861145,-0.5116502642631531,-0.1034964546561241,-0.2143515199422836,-0.7391505241394043,-0.1035594716668129,-0.2808605134487152,-0.8492154479026794,-0.0900404676795005,-0.3266640305519104,-0.9451406002044678,-0.0824092030525207
I,0.0,0.0,0.0,0.0999688133597374,-0.1965096592903137,0.0434414222836494,0.1309222728013992,-0.459163099527359,0.0439039766788482,0.1057015433907508,-0.6815640330314636,0.0369899868965148,0.0457132533192634,-0.8087695837020874,0.0341874584555625,0.2062296122312545,-0.592905580997467,-0.0248821321874856,0.0028457981534302,-0.7827759981155396,-0.0410292372107505,-0.0412934385240078,-0.6701734662055969,-0.0369725599884986,-0.0215649995952844,-0.5788607597351074,-0.0268831606954336,0.1167937517166137,-0.5798495411872864,-0.0601044259965419,-0.0691551268100738,-0.7477810978889465,-0.0611460879445076,-0.100991353392601,-0.6467283368110657,-0.0427356399595737,-0.0861499011516571,-0.570018470287323,-0.0358974039554595,0.0060677072033286,-0.554716169834137,-0.0877955853939056,-0.1575217992067337,-0.7236216068267822,-0.0882494747638702,-0.1814832240343094,-0.62510746717453,-0.0633752569556236,-0.1564043015241623,-0.5452911257743835,-0.0539984926581382,-0.1147697493433952,-0.5178937315940857,-0.1098150759935379,-0.2175117135047912,-0.7442882657051086,-0.1076098605990409,-0.2847952842712402,-0.8507489562034607,-0.0908340215682983,-0.3299343585968017,-0.9440038800239564,-0.0809546038508415
I,0.0,0.0,0.0,0.1022051647305488,-0.1958347409963607,0.0471500791609287,0.1333809196949005,-0.4589914083480835,0.0511955320835113,0.1088970899581909,-0.683472216129303,0.0468127876520156,0.0500766262412071,-0.8097644448280334,0.0461273305118083,0.2116192579269409,-0.5933230519294739,-0.0188768357038497,0.0064238240011036,-0.7831562161445618,-0.0324390679597854,-0.0389680676162242,-0.6729406714439392,-0.026411835104227,-0.0186946336179971,-0.5875350832939148,-0.015338072553277,0.1227564960718154,-0.579468309879303,-0.0556523092091083,-0.0665884688496589,-0.7474349737167358,-0.0563494451344013,-0.0989697650074958,-0.6498416662216187,-0.0386263281106948,-0.083663061261177,-0.5763744115829468,-0.0320463068783283,0.0127872079610824,-0.5537558794021606,-0.0846859961748123,-0.1558696180582046,-0.7199679613113403,-0.0855337902903556,-0.1834859400987625,-0.6233587861061096,-0.0634005293250083,-0.1608036607503891,-0.548613965511322,-0.0557338260114192,-0.1084333732724189,-0.5167531371116638,-0.1076192110776901,-0.2107759565114975,-0.7449120283126831,-0.1049426794052124,-0.2782428562641144,-0.8514531850814819,-0.0892037749290466,-0.323872834444046,-0.946100652217865,-0.0803108289837837
I,0.0,0.0,0.0,0.1100655794143676,-0.1940056830644607,0.0435886979103088,0.1435120403766632,-0.464452177286148,0.0456263609230518,0.1159127950668335,-0.6929898858070374,0.0395596884191036,0.0538076162338256,-0.8195701837539673,0.0364918038249015,0.2218607068061828,-0.5885075926780701,-0.0218612067401409,0.0224699024111032,-0.7832344770431519,-0.0403943285346031,-0.0218426454812288,-0.6752444505691528,-0.0404584296047687,-0.0015217835316434,-0.5900922417640686,-0.03400843963027,0.1283562183380127,-0.5764604806900024,-0.0569499693810939,-0.054385595023632,-0.7572603821754456,-0.0610280372202396,-0.0894993692636489,-0.6616995930671692,-0.0454177670180797,-0.0753573104739189,-0.58442622423172,-0.0403149090707302,0.0151685569435358,-0.5546023845672607,-0.0848397463560104,-0.1458702981472015,-0.7329903841018677,-0.0887980908155441,-0.1724480539560318,-0.6385830044746399,-0.0672968029975891,-0.1490562707185745,-0.5596709847450256,-0.0594257190823555,-0.1075056120753288,-0.5226370096206665,-0.1069134250283241,-0.2092527449131012,-0.7487084865570068,-0.1064578145742416,-0.2796625792980194,-0.8541233539581299,-0.0920685231685638,-0.3274513483047485,-0.94486802816391,-0.0840106010437011
I,0.0,0.0,0.0,0.1042535528540611,-0.1926847696304321,0.0385260432958602,0.1356160044670105,-0.4620315432548523,0.0394138358533382,0.1102026253938674,-0.6897506713867188,0.0332738868892192,0.0499583967030048,-0.8119076490402222,0.0325932502746582,0.2161209732294082,-0.592180073261261,-0.0281150806695222,0.0063488488085567,-0.7855846285820007,-0.0480085425078868,-0.0386343896389007,-0.6676855087280273,-0.0427664071321487,-0.0173387825489044,-0.5794305205345154,-0.0312078204005956,0.1282750517129898,-0.5810818672180176,-0.0620381869375705,-0.0708641484379768,-0.7526234984397888,-0.0718224346637725,-0.1015288978815078,-0.6455144882202148,-0.0532023459672927,-0.0851725041866302,-0.568916380405426,-0.0437807366251945,0.0176647994667291,-0.5591447353363037,-0.0896411836147308,-0.1581084430217743,-0.7314316034317017,-0.0989377126097679,-0.1826710253953933,-0.6232069730758667,-0.0748742222785949,-0.1577547490596771,-0.5419008135795593,-0.0634094849228859,-0.1045080870389938,-0.5250890851020813,-0.1119795516133308,-0.2098117917776107,-0.7527259588241577,-0.1163998842239379,-0.2793871462345123,-0.8551211357116699,-0.1029898449778556,-0.3262008726596832,-0.9453004002571106,-0.0940165743231773
I,0.0,0.0,0.0,0.0989928469061851,-0.1966165751218795,0.0464384704828262,0.1274695694446563,-0.4592535495758056,0.0501067787408828,0.1039452850818634,-0.6820785999298096,0.0448917858302593,0.046127550303936,-0.8060840368270874,0.0445334911346435,0.2112153321504593,-0.5914123058319092,-0.0175706334412097,-0.0010270492639392,-0.7848486304283142,-0.0367735959589481,-0.0455664321780204,-0.6686389446258545,-0.0335003025829792,-0.0228043012320995,-0.5764784216880798,-0.0229108799248933,0.1275702863931656,-0.5788240432739258,-0.054919708520174,-0.0719483122229576,-0.7458080649375916,-0.0628879070281982,-0.0990223288536071,-0.6416066884994507,-0.0473767481744289,-0.0819262638688087,-0.5655088424682617,-0.0406201817095279,0.0208836756646633,-0.5570394396781921,-0.0855154246091842,-0.1553511768579483,-0.7195590734481812,-0.0914350152015686,-0.1753380000591278,-0.6140645146369934,-0.0713015422224998,-0.1474858671426773,-0.5348871350288391,-0.0638182461261749,-0.0979981422424316,-0.5240557193756104,-0.1102704927325248,-0.2112607806921005,-0.7485287189483643,-0.111550748348236,-0.2818401753902435,-0.8513138890266418,-0.0992264822125434,-0.3285724520683288,-0.9444787502288818,-0.0920799002051353
I,0.0,0.0,0.0,0.1035507470369339,-0.1923866122961044,0.0424383021891117,0.1362490803003311,-0.4553175568580627,0.0454514734447002,0.1106287166476249,-0.6807418465614319,0.0408729650080204,0.0528493821620941,-0.8098375201225281,0.0406163968145847,0.2159210443496704,-0.5848669409751892,-0.0241368096321821,0.0100696934387087,-0.7790324687957764,-0.0389807522296905,-0.0350088328123092,-0.6636408567428589,-0.0312476959079504,-0.0144988419488072,-0.5724817514419556,-0.0187505614012479,0.1280494928359985,-0.5739039778709412,-0.0588433779776096,-0.0639256909489631,-0.742760956287384,-0.0638820454478263,-0.0940624773502349,-0.6384339928627014,-0.046086236834526,-0.0796861350536346,-0.5611433982849121,-0.0384383164346218,0.0182684399187564,-0.5517300963401794,-0.0861856564879417,-0.1523240804672241,-0.7217395305633545,-0.0923637822270393,-0.1757555902004242,-0.6163826584815979,-0.0703168511390686,-0.1511389315128326,-0.5353378057479858,-0.0614158250391483,-0.1023828908801078,-0.518728494644165,-0.1075924783945083,-0.2096519917249679,-0.7463801503181458,-0.1117899864912033,-0.2808414697647095,-0.8511408567428589,-0.0992482975125312,-0.3294483721256256,-0.9441735744476318,-0.0914319604635238
I,0.0,0.0,0.0,0.1041441932320594,-0.18914794921875,0.0401591025292873,0.1351812779903412,-0.4536832273006439,0.041438415646553,0.1105704605579376,-0.6792029738426208,0.0354727394878864,0.0565946735441684,-0.8094078898429871,0.0347585044801235,0.2216537594795227,-0.5820695757865906,-0.0251140892505645,0.0185401886701583,-0.7867347002029419,-0.0449035055935382,-0.0238825678825378,-0.676119327545166,-0.0418456494808197,-0.0018757255747914,-0.5887244939804077,-0.0322135426104068,0.1307210475206375,-0.5713910460472107,-0.059518426656723,-0.0564869679510593,-0.7528929710388184,-0.0661926865577697,-0.0874695777893066,-0.6542392373085022,-0.0488426685333251,-0.070069819688797,-0.5806083083152771,-0.0415935181081295,0.0188082084059715,-0.5514649748802185,-0.0876298397779464,-0.1443376541137695,-0.729310929775238,-0.0929655507206916,-0.1703374534845352,-0.6324202418327332,-0.0702898129820823,-0.1456947475671768,-0.5552727580070496,-0.0615046359598636,-0.103424847126007,-0.5205641388893127,-0.1105726286768913,-0.2061516791582107,-0.7502421736717224,-0.1138899996876716,-0.2778292000293731,-0.8545365333557129,-0.1019434854388237,-0.325551688671112,-0.9455243349075316,-0.0947484523057937
I,0.0,0.0,0.0,0.1030586063861846,-0.1958600878715515,0.0423381440341472,0.1359440088272094,-0.4575831294059753,0.0434160009026527,0.11087117344141,-0.6819674968719482,0.0369559451937675,0.0535977706313133,-0.8083781003952026,0.0351720079779624,0.2204408347606659,-0.5855939388275146,-0.0259972549974918,0.0182444639503955,-0.7853361964225769,-0.0418646410107612,-0.0273017231374979,-0.6717045903205872,-0.0354973897337913,-0.0092376116663217,-0.5803895592689514,-0.0240709614008665,0.1308788657188415,-0.5744575262069702,-0.0612572282552719,-0.0571510978043079,-0.7491631507873535,-0.0664131566882133,-0.0883736684918403,-0.646304726600647,-0.0494897924363613,-0.0753507316112518,-0.5682557821273804,-0.0429100133478641,0.0196730233728885,-0.5523471832275391,-0.08911844342947,-0.1451797634363174,-0.7248939275741577,-0.0949785485863685,-0.1700561344623565,-0.6219045519828796,-0.0742148011922836,-0.1482442915439605,-0.5392862558364868,-0.0667207986116409,-0.1024024784564971,-0.5194754004478455,-0.1110392659902572,-0.2026861906051635,-0.7463911771774292,-0.1138089671730995,-0.2736640572547912,-0.8522089719772339,-0.1017485633492469,-0.3244288861751556,-0.9459101557731628,-0.0949803814291954
I,0.0,0.0,0.0,0.1022993624210357,-0.1885703802108764,0.0347390696406364,0.1309157907962799,-0.4573259353637695,0.0342348255217075,0.1023095473647117,-0.6849666833877563,0.0279272627085447,0.042647797614336,-0.8044252395629883,0.028397936373949,0.2236738502979278,-0.5817758440971375,-0.0352102816104888,0.0081208571791648,-0.7778099775314331,-0.0562881156802177,-0.0358649045228958,-0.6601936221122742,-0.0512348935008049,-0.012275400571525,-0.5753330588340759,-0.0400761887431144,0.1350476890802383,-0.5736319422721863,-0.0667805522680282,-0.0690599009394645,-0.7453078031539917,-0.0789098590612411,-0.0980428159236908,-0.6389947533607483,-0.0599987991154193,-0.0804425701498985,-0.5632874369621277,-0.0503453910350799,0.0245734453201293,-0.5560479164123535,-0.092128612101078,-0.1539620012044906,-0.7298678755760193,-0.1012147143483161,-0.1816241890192031,-0.6227672100067139,-0.0777707993984222,-0.1588673889636993,-0.5372896194458008,-0.067132718861103,-0.0962004140019416,-0.5249292254447937,-0.1128323972225189,-0.2011378854513168,-0.7491750717163086,-0.1169704794883728,-0.2747138440608978,-0.8564180135726929,-0.1065134704113006,-0.3257783353328705,-0.9454461932182312,-0.100070908665657
I,0.0,0.0,0.0,0.1057050451636314,-0.1876752078533172,0.0369059406220912,0.1377707421779632,-0.4562716484069824,0.03636010363698,0.1089123338460922,-0.6831571459770203,0.0295412018895149,0.0465607829391956,-0.8052017688751221,0.0283052045851945,0.2263057827949524,-0.5783423185348511,-0.0313267484307289,0.0230886191129684,-0.7815157175064087,-0.0491148307919502,-0.0200145859271287,-0.6694403290748596,-0.0437578186392784,-0.0003178656043019,-0.5827743411064148,-0.0334393978118896,0.1366948336362838,-0.5688872337341309,-0.0642277225852012,-0.0538521148264408,-0.7490100860595703,-0.0716300010681152,-0.0815245285630226,-0.6472756266593933,-0.0537623427808284,-0.0652679130434989,-0.572128415107727,-0.0465100407600402,0.0246672127395868,-0.5501308441162109,-0.0905021578073501,-0.1415209174156189,-0.7306346893310547,-0.0972148776054382,-0.1656692326068878,-0.6287402510643005,-0.0751574710011482,-0.1428048014640808,-0.5467856526374817,-0.0671655312180519,-0.0985667556524276,-0.520074188709259,-0.1116105690598487,-0.204344630241394,-0.7478992342948914,-0.1158840358257293,-0.2780424952507019,-0.8534495234489441,-0.1053502410650253,-0.3299430012702942,-0.9440008401870728,-0.099889725446701
I,0.0,0.0,0.0,0.0998906642198562,-0.1887087672948837,0.0403429977595806,0.1256694793701172,-0.456390768289566,0.0429627783596515,0.0974483713507652,-0.6833198070526123,0.0388734713196754,0.0388823114335536,-0.805394172668457,0.0412397347390651,0.2133795469999313,-0.58809894323349,-0.0278122182935476,-0.004526725038886,-0.7775416970252991,-0.043763943016529,-0.0468901246786117,-0.6558812260627747,-0.0362392328679561,-0.0217430833727121,-0.5695729851722717,-0.0243086200207471,0.128798097372055,-0.5783042311668396,-0.0614040419459342,-0.0757475793361663,-0.7463207244873047,-0.0668273642659187,-0.1045498847961425,-0.6377373933792114,-0.0457425452768802,-0.0852372795343399,-0.5620375275611877,-0.0361254140734672,0.020717354491353,-0.5599172115325928,-0.0883090943098068,-0.1591477990150451,-0.7317749857902527,-0.0911687314510345,-0.1851412206888198,-0.6231462359428406,-0.0651048794388771,-0.1596638858318328,-0.5394712686538696,-0.0549470968544483,-0.0988197401165962,-0.5280130505561829,-0.1104349941015243,-0.2070945501327514,-0.7499940395355225,-0.1126023307442665,-0.2826874554157257,-0.8538476824760437,-0.1014826670289039,-0.3350506126880646,-0.9422000646591188,-0.095483161509037
I,0.0,0.0,0.0,0.1022184044122695,-0.1901179552078247,0.0321364477276802,0.1332345753908157,-0.4554095268249511,0.0295569114387035,0.1033991426229476,-0.6826732754707336,0.0217957664281129,0.046355303376913,-0.8051016330718994,0.021094849333167,0.2268689721822738,-0.5766514539718628,-0.0371456071734428,0.0146534210070967,-0.7786514759063721,-0.0564528852701187,-0.0307216737419366,-0.6625326871871948,-0.0495512932538986,-0.0097890840843319,-0.5756868124008179,-0.0373290292918682,0.1380177438259124,-0.5702527165412903,-0.0674975588917732,-0.0619129985570907,-0.7447026371955872,-0.0791012272238731,-0.0905305668711662,-0.6377984285354614,-0.0610832162201404,-0.0736090093851089,-0.5596814751625061,-0.0521327666938304,0.0267848949879407,-0.5550191402435303,-0.0914391428232193,-0.145948976278305,-0.7294671535491943,-0.101219043135643,-0.1712863147258758,-0.6203031539916992,-0.0790153890848159,-0.1472492814064026,-0.5324235558509827,-0.0692758411169052,-0.095522440969944,-0.5279317498207092,-0.1106425672769546,-0.2004081457853317,-0.7521445155143738,-0.1163363307714462,-0.2749038338661194,-0.8573060631752014,-0.1065738648176193,-0.3266224861145019,-0.9451548457145692,-0.1004295870661735
I,0.0,0.0,0.0,0.0963820442557334,-0.1918933689594268,0.0368049181997776,0.1245395392179489,-0.4587628245353699,0.0365011394023895,0.0976442843675613,-0.6818268895149231,0.029775682836771,0.0413976237177848,-0.8029147386550903,0.0306764207780361,0.2165152579545974,-0.5900283455848694,-0.0282074864953756,0.0039292089641094,-0.7846300601959229,-0.0471577011048793,-0.0386629439890384,-0.6617203950881958,-0.0406862720847129,-0.014356349594891,-0.5714260339736938,-0.0286404751241207,0.1338909566402435,-0.5777866840362549,-0.062134250998497,-0.0644187107682228,-0.7489765882492065,-0.0723789483308792,-0.0882573425769805,-0.638038158416748,-0.0534108467400074,-0.0710053369402885,-0.5623841285705566,-0.043972797691822,0.0274926237761974,-0.5570645332336426,-0.0900642126798629,-0.1473122090101242,-0.7286951541900635,-0.0981590300798416,-0.1686745434999466,-0.6166344881057739,-0.0739215686917305,-0.1450060307979583,-0.5331253409385681,-0.0634098574519157,-0.0911361724138259,-0.5250328183174133,-0.1134483143687248,-0.2029419690370559,-0.7476977109909058,-0.1179293170571327,-0.2763972282409668,-0.8517265319824219,-0.1071180179715156,-0.3292896151542663,-0.944229006767273,-0.1008832678198814
I,0.0,0.0,0.0,0.0974876433610916,-0.1915272027254104,0.0340854972600936,0.1295000314712524,-0.4609846472740173,0.0334085039794445,0.1019500419497489,-0.6862125992774963,0.0269342232495546,0.0450961403548717,-0.8092489242553711,0.0272728074342012,0.2209192216396331,-0.5832019448280334,-0.0323382094502449,0.0106859607622027,-0.7827091217041016,-0.0534887984395027,-0.0319530181586742,-0.6663685441017151,-0.0478828251361846,-0.0091833276674151,-0.5784361362457275,-0.035717986524105,0.1354278177022934,-0.569550633430481,-0.0638953670859336,-0.0596595741808414,-0.7492572069168091,-0.0775005593895912,-0.0859648436307907,-0.6453675031661987,-0.0603116229176521,-0.0686993598937988,-0.5702151656150818,-0.0511274114251136,0.0269317645579576,-0.5503140091896057,-0.0893996655941009,-0.1423138678073883,-0.7318601608276367,-0.101393774151802,-0.1666391342878341,-0.6281003355979919,-0.0794724076986312,-0.1443828046321869,-0.5454189777374268,-0.0690268874168396,-0.0932817235589027,-0.5220232009887695,-0.1100436076521873,-0.1987727284431457,-0.7464703321456909,-0.1160787418484687,-0.2718025147914886,-0.8534049987792969,-0.1061698123812675,-0.3241237103939056,-0.9460147619247437,-0.0999555140733718
